starttransfer,total
0.136374,0.228539
0.130842,0.219343
0.136568,0.220661
0.130718,0.216291
0.131831,0.219171
0.132111,0.239191
0.132020,0.217987
0.132623,0.218343
0.133067,0.219486
0.130845,0.216306
0.145692,0.236269
0.133073,0.219781
0.132799,0.219101
0.131900,0.239202
0.131074,0.220166
0.145537,0.229426
0.132181,0.217617
0.131563,0.217129
0.131291,0.217357
0.132667,0.219966
0.131973,0.218804
0.132750,0.241942
0.131865,0.219283
0.131581,0.217822
0.131894,0.217947
0.132747,0.218881
0.132030,0.217928
0.131789,0.217591
0.131553,0.217328
0.133137,0.243044
0.131697,0.217712
0.131902,0.217786
0.132908,0.218481
0.131624,0.217695
0.130891,0.217234
0.132302,0.219068
0.132033,0.218137
0.165384,0.273721
0.129807,0.215976
0.130973,0.216661
0.131741,0.217766
0.130538,0.216046
0.132488,0.218929
0.132310,0.218213
0.132529,0.218430
0.133003,0.241084
0.131438,0.217098
0.131783,0.218500
0.131016,0.217015
0.130454,0.215827
0.132089,0.218587
0.132057,0.218118
0.132866,0.219276
0.133497,0.241865
0.131469,0.217185
0.130198,0.215966
0.130524,0.216381
0.131850,0.218146
0.131248,0.217978
0.132283,0.218197
0.132575,0.218651
0.131897,0.237462
0.132341,0.218813
0.130385,0.216498
0.130754,0.216679
0.131939,0.217986
0.132494,0.218761
0.132089,0.217806
0.131994,0.218220
0.155294,0.239870
0.131599,0.217030
0.132907,0.218674
0.130892,0.216438
0.131016,0.217502
0.131390,0.218083
0.131650,0.217400
0.132501,0.218294
0.156473,0.240430
0.132163,0.218943
0.161079,0.243441
0.130587,0.218531
0.145735,0.231867
0.132319,0.217828
0.133423,0.220198
0.133018,0.219156
0.162400,0.246152
0.146390,0.232696
