starttransfer,total
0.089907,0.180690
0.089581,0.181061
0.088517,0.178416
0.088912,0.178866
0.088874,0.181884
0.089907,0.180107
0.090157,0.180898
0.096170,0.183543
0.089298,0.180674
0.088641,0.180054
0.089715,0.180456
0.089689,0.180499
0.088834,0.179334
0.105005,0.197071
0.089378,0.183034
0.090254,0.180760
0.090163,0.187438
0.088698,0.179479
0.089468,0.181174
0.089609,0.180770
0.088557,0.178437
0.089426,0.182480
0.088580,0.179465
0.088547,0.182851
0.089246,0.180187
0.089721,0.180356
0.094847,0.182652
0.088699,0.180103
0.088961,0.180013
0.088691,0.180314
0.089383,0.180146
0.093693,0.184808
0.090561,0.180920
0.088861,0.182934
0.089491,0.182350
0.088642,0.184008
0.091948,0.182923
0.091197,0.183536
0.088426,0.177569
0.114451,0.201285
0.087802,0.176155
0.088183,0.175389
0.087804,0.176168
0.088677,0.177105
0.087831,0.177999
0.087917,0.181203
0.088013,0.179107
0.088028,0.178025
0.089999,0.181415
0.088628,0.181400
0.088098,0.178450
0.089086,0.180662
0.088168,0.179228
0.090888,0.181478
0.089035,0.186052
0.089100,0.179595
0.089486,0.180154
0.089280,0.180791
0.089976,0.181302
0.089862,0.183531
0.089406,0.180129
0.089437,0.180938
0.088432,0.180246
0.088559,0.178819
0.088430,0.182372
0.088251,0.180969
0.088892,0.178790
0.088653,0.179294
0.088672,0.179487
0.088893,0.182207
0.089534,0.180789
0.090001,0.180573
0.089341,0.180942
0.089115,0.182598
0.092857,0.182847
0.089695,0.180806
0.088913,0.179179
0.089255,0.180477
0.089152,0.182888
0.088857,0.179013
0.089940,0.180635
0.089806,0.190992
0.088418,0.178970
0.088768,0.184994
0.116572,0.207494
