starttransfer,total
0.155675,0.244294
0.155664,0.243738
0.140786,0.227029
0.138918,0.227639
0.142052,0.254849
0.142074,0.242233
0.143018,0.228944
0.141023,0.225203
0.139460,0.223587
0.139039,0.222382
0.140037,0.225023
0.140503,0.224867
0.141447,0.254168
0.138957,0.225693
0.137973,0.224189
0.139538,0.224208
0.141448,0.226908
0.140616,0.225282
0.138540,0.224072
0.141213,0.227639
0.141658,0.254543
