starttransfer,total
0.143583,0.235426
0.144107,0.234176
0.145294,0.237305
0.143696,0.234096
0.169141,0.257699
0.154549,0.244651
0.145173,0.237140
0.143712,0.234068
0.141337,0.231254
0.142125,0.231608
0.141765,0.232610
0.140998,0.231733
0.164945,0.251313
0.140258,0.229074
0.143381,0.229876
0.138706,0.226165
0.154452,0.240996
0.139228,0.228309
0.140887,0.227520
0.141033,0.228387
0.159820,0.244812
0.138351,0.225007
0.152971,0.238786
0.137824,0.231063
0.160882,0.249580
0.162378,0.251566
0.153431,0.240693
0.143920,0.253546
0.138458,0.224587
0.138647,0.224280
0.144789,0.230725
0.145043,0.231408
0.158374,0.273789
0.167849,0.259595
0.140186,0.227010
0.140117,0.249143
0.139176,0.228277
0.138401,0.225498
0.169364,0.257430
0.138467,0.225959
0.139732,0.229446
0.139239,0.227740
0.138486,0.225901
0.140131,0.252246
0.139061,0.227052
0.140613,0.236072
0.138527,0.225455
0.138311,0.228970
0.141039,0.238174
0.172843,0.275958
0.169997,0.286555
0.201468,0.290089
0.156989,0.262443
0.157035,0.260693
0.138391,0.225741
0.139540,0.226383
0.139554,0.225428
0.154723,0.257086
0.172974,0.266230
0.139002,0.227286
0.138682,0.225107
0.138309,0.223452
0.138526,0.226122
0.151290,0.238981
0.138955,0.228442
0.138836,0.224904
0.162434,0.245376
0.137982,0.224298
0.141585,0.229916
0.143055,0.231623
0.138452,0.224205
0.138576,0.226165
0.138119,0.224596
0.154571,0.242863
0.166911,0.250722
0.137850,0.223778
0.152005,0.239301
0.137539,0.223514
0.153264,0.240787
0.167091,0.250317
0.138902,0.225248
0.139838,0.247047
0.137167,0.223768
0.140603,0.231831
0.138552,0.224658
0.137677,0.223545
0.138159,0.224278
0.137585,0.223314
0.140400,0.230157
0.147619,0.256699
0.138431,0.224306
0.139322,0.225078
0.138674,0.224689
0.139981,0.228322
0.137681,0.223721
0.138642,0.225645
0.138728,0.225587
0.139345,0.248251
0.141468,0.233162
0.138426,0.228742
0.138804,0.224476
0.139227,0.227788
0.138642,0.224308
0.142183,0.234530
0.139157,0.225025
0.139452,0.249117
0.137565,0.223362
0.138607,0.224487
0.140926,0.228850
0.160476,0.247334
0.151384,0.236293
0.139897,0.225722
0.138287,0.224008
0.141739,0.253565
0.144868,0.233340
0.139154,0.224823
0.140178,0.226456
0.137696,0.224468
0.141919,0.227440
0.144906,0.228978
0.138677,0.222991
0.168650,0.275061
0.139624,0.225275
0.141705,0.228808
0.139624,0.225812
0.137802,0.224865
0.140210,0.226284
0.137075,0.219607
0.141368,0.227205
0.138560,0.247296
0.137963,0.222341
0.140032,0.224446
0.139112,0.224344
